"country","year","ihrfactor","growth","ipoil","aidgni","democ_dummy","lnpop","lnpcgdp","polity2"
"Guyana",1983,-0.1828527,-6.587748,0,7.312946,0,13.54192,6.5119296,3
"Guyana",1984,-0.30495666,-4.667783,0,6.326931,0,13.53812,6.4641271,3
"Guyana",1985,0.37645032,2.910308,0,7.012507,0,13.53315,6.4928148,3
"Guyana",1986,0.37645032,-0.2843223,0,7.198661,0,13.52695,6.4899676,3
"Guyana",1987,0.75108375,1.526707,0,10.57729,0,13.52075,6.5051193,3
"Guyana",1988,0.62287699,-3.09496,0,8.505171,0,13.51455,6.4736806,3
"Guyana",1989,0.62049857,-4.353821,0,17.25411,0,13.50836,6.4291661,3
"Guyana",1990,0.4983946,-2.435886,0,61.33622,0,13.50217,6.4045057,3
"Guyana",1991,0.74260254,5.721389,0,54.14424,0,13.50466,6.4601428,3
"Guyana",1992,0.61590142,7.507234,0,32.00922,0,13.50767,6.5325306,16
"Guyana",1993,0.613523,7.847021,0,28.57384,0,13.51106,6.6080743,16
"Guyana",1994,0.98205364,8.128931,0,16.38507,0,13.5147,6.6862284,16
"Guyana",1995,1.3544683,4.593506,0,15.16677,0,13.51845,6.7311397,16
"Guyana",1996,0.85994967,7.458253,0,21.81549,0,13.5224,6.803072,16
"Guyana",1997,0.85994967,5.777436,0,39.31491,0,13.52664,6.859239,16
"Guyana",1998,1.1041576,-2.139671,0,14.34367,0,13.53104,6.83761,16
"Guyana",1999,0.98205364,2.516169,0,12.45703,0,13.53545,6.8624604,16
"Guyana",2000,0.42577191,-1.800321,0,16.23782,0,13.53976,6.8442931,16
"Guyana",2001,0.42577191,2.992797,0,14.90622,0,13.54405,6.8622526,16
"Guyana",2002,0.55397867,-1.512083,0,9.683355,0,13.5484,6.8683512,16
"Guyana",2003,0.05421999,-1.074455,0,12.40679,0,13.5527,6.8575351,16
"Ecuador",1980,0.53079841,1.57338,1,0.4040289,1,15.89007,7.2203512,19
"Ecuador",1981,0.55397867,0.5562454,1,0.4418373,1,15.91761,7.2258984,19
"Ecuador",1982,0.79818661,-3.234637,1,0.4268949,1,15.94479,7.1930177,19
"Ecuador",1983,0.55397867,-5.105238,1,0.606893,1,15.97155,7.1406155,19
"Ecuador",1984,0.55397867,1.140085,1,1.294267,1,15.99786,7.1519524,18
"Ecuador",1985,-0.12282518,0.2934323,1,1.259789,1,16.02368,7.1548825,18
"Ecuador",1986,-0.37615719,1.471364,1,1.57356,1,16.04897,7.1694886,18
"Ecuador",1987,-0.62258386,-4.535932,1,2.823131,1,16.0737,7.1230683,18
"Ecuador",1988,-0.37687029,5.781868,1,2.158619,1,16.09783,7.1792775,19
"Ecuador",1989,0.36321228,-1.364406,1,1.943652,1,16.12133,7.1655391,19
"Ecuador",1990,-0.62329696,0.3647293,1,1.759467,1,16.14415,7.1691799,19
"Ecuador",1991,-0.12504391,2.880136,1,2.337135,1,16.16639,7.1975746,19
"Ecuador",1992,-0.12584647,-0.661662,1,2.197733,1,16.18804,7.190936,19
"Ecuador",1993,0.00014156,-1.795357,1,1.661455,1,16.20911,7.172819,19
"Ecuador",1994,0.24348673,2.579921,1,1.204889,1,16.22958,7.1982913,19
"Ecuador",1995,0.12138276,-0.2503673,1,1.177881,1,16.24948,7.1957843,19
"Ecuador",1996,0.12986396,0.4785855,1,1.250024,1,16.26842,7.2005585,19
"Ecuador",1997,0.24656823,2.196062,0,0.683114,1,16.28643,7.222282,18
"Ecuador",1998,-0.00596123,0.3845794,0,0.8106778,1,16.3035,7.2261203,19
"Ecuador",1999,-0.37227314,-7.798553,0,0.9682159,1,16.31963,7.1449256,19
"Ecuador",2000,0.0565984,1.2534,0,1.010367,0,16.33482,7.1573818,16
"Ecuador",2001,-0.18760953,3.521522,0,0.880063,0,16.35012,7.1919909,16
"Ecuador",2002,-0.06550556,1.829923,0,0.9389208,0,16.36554,7.2101247,16
"Ecuador",2003,-0.3097135,1.077811,0,0.6845164,0,16.38107,7.2208456,16
"Peru",1980,0.16076213,0.4707896,0,1.026269,1,16.6676,7.719196,17
"Peru",1981,0.06183843,4.537108,0,0.9618676,1,16.69258,7.7635679,17
"Peru",1982,-0.31057627,-2.993582,0,0.776629,1,16.71695,7.7331747,17
"Peru",1983,-0.80423216,-13.86433,0,1.621096,1,16.74063,7.5839282,17
"Peru",1984,-1.1757841,2.82175,0,1.67123,1,16.7635,7.6117549,17
"Peru",1985,-1.6129772,0.561732,0,1.79206,1,16.78551,7.6173568,17
"Peru",1986,-1.2405625,7.684659,0,1.584794,1,16.80679,7.6913933,17
"Peru",1987,-1.9815078,5.793392,0,1.288335,1,16.82743,7.7477113,17
"Peru",1988,-1.9845291,-10.51873,0,2.509873,1,16.84755,7.6365707,17
"Peru",1989,-2.3506813,-13.42507,0,1.753369,1,16.86728,7.4924104,17
"Peru",1990,-2.2285773,-6.973662,0,1.56887,1,16.88677,7.4201231,18
"Peru",1991,-1.7294615,0.1777237,0,1.898907,1,16.90642,7.421899,18
"Peru",1992,-2.3483029,-2.383279,0,1.167043,0,16.92625,7.3977772,7
"Peru",1993,-1.7264402,2.689675,0,1.688094,0,16.94625,7.4243186,11
"Peru",1994,-1.9782666,10.56992,0,0.7776622,0,16.96641,7.5247965,11
"Peru",1995,-1.238184,6.397538,0,0.7186146,0,16.98675,7.5868091,11
"Peru",1996,-1.6090931,0.5457749,0,0.6057112,0,17.00594,7.5922516,11
"Peru",1997,-1.1130588,4.930465,0,0.6819465,0,17.02399,7.6403794,11
"Peru",1998,-0.86274806,-2.314296,0,0.9091402,0,17.04089,7.6166213,11
"Peru",1999,-1.3572667,-0.6721858,0,0.9018874,0,17.05665,7.6097006,11
"Peru",2001,0.19004518,-1.321232,0,0.8620676,1,17.08686,7.6101511,19
"Peru",2002,-0.05940278,3.276398,0,0.9019718,1,17.10201,7.6423898,19
"Peru",2003,-0.3097135,2.236686,0,0.8551769,1,17.11681,7.6645099,19
"Brazil",1980,0.16076213,6.647996,0,0.0375627,0,18.61638,8.0878744,6
"Brazil",1981,0.31214915,-6.503171,0,0.0930147,0,18.63869,8.0206317,6
"Brazil",1982,0.06183843,-1.587669,0,0.0778769,0,18.66048,8.0046277,7
"Brazil",1983,-0.06636833,-5.437816,0,0.0526622,0,18.6817,7.9487151,7
"Brazil",1984,-0.1884723,3.121954,0,0.0815442,0,18.70231,7.9794574,7
"Brazil",1985,-0.75150372,5.811655,0,0.0581957,1,18.72228,8.0359477,17
"Brazil",1986,-0.50119299,5.921716,0,0.0696441,1,18.7416,8.0934779,17
"Brazil",1987,-1.1230556,1.683074,0,0.102062,1,18.76028,8.1101686,17
"Brazil",1988,-0.62091854,-1.887091,0,0.066291,1,18.7783,8.0911173,18
"Brazil",1989,-0.87360768,1.499813,0,0.0460727,1,18.79568,8.1060041,18
"Brazil",1990,-1.6151959,-5.889696,0,0.0345719,1,18.81243,8.0453014,18
"Brazil",1991,-1.4930919,-0.3245885,0,0.0412823,1,18.8286,8.0420503,18
"Brazil",1992,-1.6151959,-2.038583,0,-0.0662528,1,18.84418,8.0214539,18
"Brazil",1993,-1.238184,3.338177,0,0.0470735,1,18.85918,8.0542907,18
"Brazil",1994,-1.1160801,4.384167,0,0.0470829,1,18.8736,8.0971983,18
"Brazil",1995,-1.360288,2.768435,0,0.0394054,1,18.88744,8.1245064,18
"Brazil",1996,-1.1160801,1.320837,0,0.0377244,1,18.90096,8.1376283,18
"Brazil",1997,-0.86663211,1.944771,0,0.0363922,1,18.91416,8.1568894,18
"Brazil",1998,-0.86052933,-1.182242,0,0.0435213,1,18.92705,8.1449964,18
"Brazil",1999,-1.3625067,-0.4599691,0,0.0361232,1,18.93963,8.1403861,18
"Brazil",2000,-0.68212819,3.127388,0,0.0552274,1,18.9519,8.1711809,18
"Brazil",2001,-0.80947218,-0.043333,0,0.0713081,1,18.96525,8.1707475,18
"Brazil",2002,-0.68736822,0.6739462,0,0.0744055,1,18.97735,8.1774644,18
"Brazil",2003,-0.68736822,-1.392911,0,0.0623863,1,18.98938,8.170825,18
"Bolivia",1980,-0.57758488,-3.579535,0,6.105466,0,15.49354,6.9759101,3
"Bolivia",1981,-1.421338,-1.913427,1,5.490415,0,15.51561,6.9565902,3
"Bolivia",1982,-0.80423216,-5.982913,1,5.330909,1,15.53712,6.8948969,18
"Bolivia",1983,-0.1884723,-6.056184,1,6.713387,1,15.55834,6.8324236,18
"Bolivia",1984,-0.06550556,-2.303885,1,6.695381,1,15.57963,6.8091151,18
"Bolivia",1985,0.24570546,-3.779036,1,6.85755,1,15.60125,6.7705923,19
"Bolivia",1986,0.61812015,-4.682091,1,9.157804,1,15.62313,6.7226398,19
"Bolivia",1987,0.49379745,0.2224167,1,7.607961,1,15.64524,6.7248615,19
"Bolivia",1988,0.36780943,0.6343327,1,9.69062,1,15.6676,6.7311848,19
"Bolivia",1989,0.3655907,1.471906,0,11.15614,1,15.69019,6.7457965,19
"Bolivia",1990,0.12224552,2.277913,0,11.83015,1,15.71298,6.7683201,19
"Bolivia",1991,0.3655907,2.887113,0,9.918523,1,15.73584,6.7967824,19
"Bolivia",1992,0.24348673,-0.6582442,0,12.30137,1,15.75878,6.7901781,19
"Bolivia",1993,0.24434949,1.897844,0,10.20541,1,15.78179,6.8089787,19
"Bolivia",1994,0.74022412,2.279507,0,9.81821,1,15.80486,6.8315179,19
"Bolivia",1995,0.4983946,2.282932,0,11.06859,1,15.82801,6.8540905,19
"Bolivia",1996,0.86232809,2.040805,0,11.49883,1,15.8505,6.8742931,19
"Bolivia",1997,0.86232809,2.688582,0,9.060184,1,15.87232,6.9008238,19
"Bolivia",1998,0.24958951,2.830349,0,7.543808,1,15.89348,6.9287347,19
"Bolivia",1999,0.3655907,-1.610681,0,7.035994,1,15.91398,6.912496,19
"Bolivia",2000,0.06183843,0.268649,0,5.812859,1,15.93381,6.9174303,19
"Bolivia",2001,0.67846106,-0.4376714,0,9.413764,1,15.95317,6.9147756,19
"Bolivia",2002,0.4290131,0.7845313,0,8.965359,1,15.97252,6.9194704,19
"Bolivia",2003,0.06183843,0.4894198,0,12.28976,1,15.99187,6.9275756,18
"Paraguay",1980,-0.57844765,11.26075,0,0.6607453,0,14.95142,7.3473886,2
"Paraguay",1981,-0.5491646,5.258499,0,0.9323484,0,14.98208,7.3986375,2
"Paraguay",1982,-0.55526739,-6.54412,0,1.553426,0,15.01189,7.3309568,2
"Paraguay",1983,-0.55526739,-5.813441,0,0.9044388,0,15.04107,7.2710642,2
"Paraguay",1984,-0.79947533,0.1356687,0,1.149111,0,15.07002,7.2724199,2
"Paraguay",1985,-0.98635766,1.012115,0,1.598275,0,15.09894,7.2824904,2
"Paraguay",1986,-1.2281872,-2.83028,0,1.894392,0,15.12765,7.2537789,2
"Paraguay",1987,-0.73144979,1.413105,0,2.227034,0,15.15604,7.2678115,2
"Paraguay",1988,-0.36513788,3.417913,0,1.929258,0,15.18404,7.301419,2
"Paraguay",1989,0.61590142,2.923539,0,2.101881,0,15.21159,7.3302355,12
"Paraguay",1990,-0.24714788,0.3416862,0,1.068507,0,15.23862,7.3336463,12
"Paraguay",1991,0.12224552,-0.1888114,0,2.368758,0,15.2649,7.3317569,12
"Paraguay",1992,0.12002679,-0.7679743,0,1.537356,1,15.29045,7.3240476,17
"Paraguay",1993,0.00014156,1.593839,0,1.861773,1,15.31526,7.3398597,17
"Paraguay",1994,0.3655907,0.6360232,0,1.195199,1,15.33932,7.3461999,17
"Paraguay",1995,0.24348673,2.294487,0,1.529181,1,15.36265,7.3688859,17
"Paraguay",1996,0.11614274,-1.05439,0,0.9130491,1,15.38586,7.3582855,17
"Paraguay",1997,0.61590142,0.2445784,0,1.124733,1,15.40895,7.3607285,17
"Paraguay",1998,-0.49659584,-2.681999,0,0.891722,0,15.43193,7.3335425,16
"Paraguay",1999,-0.37449187,-1.78585,0,1.006175,1,15.45479,7.3155224,17
"Paraguay",2000,-0.18760953,-2.54316,0,1.059091,1,15.47754,7.289762,17
"Paraguay",2001,0.43425312,0.3769327,0,0.8942047,1,15.50006,7.2935244,17
"Paraguay",2002,0.06270119,-4.445171,0,1.024669,1,15.52208,7.2480545,17
"Paraguay",2003,0.30604636,0.1318074,0,0.8398718,1,15.54594,7.2493714,18
"Chile",1980,-0.82789561,6.53836,0,-0.0366567,0,16.22668,7.8217153,3
"Chile",1981,-1.293994,3.164258,0,-0.0225774,0,16.24181,7.8528678,3
"Chile",1982,-0.79947533,-11.68453,0,-0.037884,0,16.25711,7.7286129,3
"Chile",1983,-0.79947533,-5.266346,0,0.0011126,0,16.27261,7.6745121,4
"Chile",1984,-1.0436833,6.287984,0,0.0143355,0,16.28834,7.7354941,4
"Chile",1985,-1.1084616,5.420632,0,0.280223,0,16.30433,7.788282,4
"Chile",1986,-1.3609309,3.895577,0,-0.0323095,0,16.32056,7.8264982,4
"Chile",1987,-1.2335869,4.850897,0,0.1128682,0,16.33705,7.8738676,4
"Chile",1988,-0.61934268,5.529263,0,0.2015701,0,16.3538,7.9276858,9
"Chile",1989,-0.49437711,8.696982,0,0.2430382,1,16.3708,8.0110794,18
"Chile",1990,-0.25254759,1.924058,0,0.3638184,1,16.38805,8.0301372,18
"Chile",1991,-0.00833965,6.180986,0,0.3736281,1,16.40475,8.090112,18
"Chile",1992,-0.13044362,10.41118,0,0.3336256,1,16.42152,8.1891535,18
"Chile",1993,-0.00309963,5.228198,0,0.4105718,1,16.43809,8.2401144,18
"Chile",1994,0.49141903,4.022155,0,0.3129188,1,16.45417,8.2795483,18
"Chile",1995,0.36931506,8.946023,0,0.2518564,1,16.46948,8.3652306,18
"Chile",1996,0.49141903,5.861006,0,0.2978729,1,16.48404,8.4221873,18
"Chile",1997,0.49141903,5.89661,0,0.1777038,1,16.49807,8.4794803,18
"Chile",1998,0.12510713,2.527065,0,0.1499681,1,16.5116,8.504437,18
"Chile",1999,0.61574173,-2.434525,0,0.098676,1,16.52475,8.4797906,18
"Chile",2000,0.4318747,3.071948,0,0.0677725,1,16.53755,8.5100475,19
"Chile",2001,0.67608264,1.527181,0,0.0903548,1,16.55001,8.525204,19
"Chile",2002,1.0400161,0.9740475,0,-0.0124017,1,16.56208,8.5348973,19
"Chile",2003,0.79580819,2.088147,0,0.1093075,1,16.57387,8.5555637,19
"Argentina",1980,-1.0782063,2.586372,0,0.0272001,0,17.15107,8.9293859,1
"Argentina",1981,-1.293994,-7.120443,0,0.0567397,0,17.16636,8.8555193,2
"Argentina",1982,-0.30495666,-6.401409,0,0.0375802,0,17.18167,8.7893644,2
"Argentina",1983,0.0565984,2.302322,0,0.0480259,1,17.19692,8.8121267,18
"Argentina",1984,0.67608264,0.6803957,0,0.0653761,1,17.21202,8.8189076,18
"Argentina",1985,1.2315016,-8.944593,0,0.0472333,1,17.22682,8.7252056,18
"Argentina",1986,1.2238832,6.338235,0,0.0855061,1,17.24118,8.7866603,18
"Argentina",1987,0.97967522,1.50658,0,0.0966091,1,17.25491,8.8016137,18
"Argentina",1988,0.73324855,-3.806656,0,0.1264048,1,17.26782,8.7628036,18
"Argentina",1989,0.48531625,-8.587385,0,0.302053,1,17.27968,8.6730169,17
"Argentina",1990,-0.00072121,-3.426476,0,0.1257121,1,17.29027,8.6381514,17
"Argentina",1991,0.24348673,11.46715,0,0.1496269,1,17.301,8.7467111,17
"Argentina",1992,0.24737078,10.72968,0,0.1177482,1,17.31188,8.8342002,17
"Argentina",1993,0.61812015,4.745666,0,0.0969997,1,17.3229,8.8784602,17
"Argentina",1994,0.61812015,4.660349,0,0.0579326,1,17.33407,8.9224208,17
"Argentina",1995,0.86232809,-3.938771,0,0.0566439,1,17.34539,8.8812308,17
"Argentina",1996,0.36780943,4.388573,0,0.0504427,1,17.35624,8.9231207,17
"Argentina",1997,0.37169348,6.995953,0,0.0364757,1,17.36661,8.9895615,17
"Argentina",1998,-0.36925185,2.827962,0,0.0289613,1,17.3765,9.0161403,17
"Argentina",1999,-0.24714788,-4.290913,0,0.0362414,1,17.38591,8.9708382,18
"Argentina",2000,0.30977073,-1.672018,0,0.0275768,1,17.39485,8.9523874,18
"Argentina",2001,-0.3097135,-5.241446,0,0.0580354,1,17.4036,8.8972263,18
"Argentina",2002,0.06183843,-11.6639,0,0.0867871,1,17.41228,8.7722501,18
"Argentina",2003,0.55397867,7.973255,0,0.0895713,1,17.42024,8.8475373,18
"Uruguay",1980,-0.57844765,5.189598,0,0.1006882,0,14.88504,8.5432507,3
"Uruguay",1981,-0.67737136,0.93607,0,0.0680532,0,14.8912,8.5525679,3
"Uruguay",1982,-0.55764581,-10.33889,0,0.0436631,0,14.89765,8.4434347,3
"Uruguay",1983,-0.43554184,-10.8484,0,0.0561331,0,14.90407,8.3286027,3
"Uruguay",1984,-0.30733508,-1.771018,0,0.0877531,0,14.91045,8.3107339,3
"Uruguay",1985,1.4779283,0.7921157,0,0.1112513,1,14.91712,8.318624,19
"Uruguay",1986,0.93775533,8.234285,0,0.4792709,1,14.92242,8.397752,19
"Uruguay",1987,1.062078,7.389625,0,0.2533555,1,14.92803,8.4690453,19
"Uruguay",1988,1.311526,0.8839908,0,0.5199515,1,14.93393,8.4778464,19
"Uruguay",1989,1.2284803,0.5453122,0,0.4691489,1,14.93947,8.4832847,20
"Uruguay",1990,0.48143219,-0.6391009,0,0.593157,1,14.94885,8.4768732,20
"Uruguay",1991,0.613523,2.775438,0,0.4506835,1,14.95625,8.5042494,20
"Uruguay",1992,0.98205364,7.153896,0,0.548905,1,14.96348,8.5733453,20
"Uruguay",1993,0.98507493,1.933416,0,0.7703827,1,14.97056,8.5924949,20
"Uruguay",1994,0.98205364,6.540569,0,0.4342598,1,14.97749,8.6558505,20
"Uruguay",1995,0.85994967,-2.114007,0,0.3566949,1,14.98427,8.6344838,20
"Uruguay",1996,1.4818123,4.796381,0,0.17285,1,14.9917,8.681333,20
"Uruguay",1997,0.98815643,4.307709,0,0.1604514,1,14.99877,8.7235081,20
"Uruguay",1998,0.86297096,3.775511,0,0.1155041,1,15.00609,8.7605678,20
"Uruguay",1999,1.2315016,-3.252471,0,0.1080585,1,15.01028,8.7275024,20
"Uruguay",2000,0.91791216,-2.015009,0,0.0881061,1,15.01612,8.7071466,20
"Uruguay",2001,1.5397748,-3.945577,0,0.085041,1,15.02194,8.6668913,20
"Uruguay",2002,1.0400161,-11.54748,0,0.1104105,1,15.02775,8.544187,20
"Uruguay",2003,1.0452561,1.916956,0,0.1553642,1,15.03344,8.5600138,20
"Poland",1991,0.85994967,-7.305425,0,3.409345,1,17.45951,7.9478578,18
"Poland",1992,1.1102604,2.278278,0,1.739443,1,17.46265,7.9703849,18
"Poland",1993,1.4818123,3.545486,0,1.268868,1,17.4651,8.0052256,18
"Poland",1994,1.6039163,4.969095,0,1.887197,1,17.4673,8.0537215,18
"Poland",1995,1.2979453,6.877992,0,2.829827,1,17.46844,8.1202393,19
"Poland",1996,1.0650993,5.916549,0,0.7643672,1,17.46923,8.1777206,19
"Poland",1997,1.1872033,6.711581,0,0.5642662,1,17.47006,8.24268,19
"Poland",1998,0.81565136,4.75623,0,0.523113,1,17.47047,8.2891459,19
"Poland",1999,1.3544683,4.121944,0,0.7255976,1,17.47026,8.3295384,19
"Poland",2000,0.9255306,3.977904,0,0.8458199,1,17.47001,8.3685468,19
"Poland",2001,1.0476346,2.064959,0,0.5237842,1,17.45968,8.3889859,19
"Poland",2002,0.75388829,1.465015,0,0.4649001,1,17.45918,8.4035299,20
"Poland",2003,1.2979453,3.845789,0,0.5771166,1,17.45824,8.4412666,20
"Hungary",1990,1.43363,-3.189413,0,0.2131921,1,16.15395,8.3356747,20
"Hungary",1991,1.43363,-11.73023,0,1.955973,1,16.15211,8.2109022,20
"Hungary",1992,1.3536056,-2.857614,0,0.6194709,1,16.14998,8.1819098,20
"Hungary",1993,1.2315016,-0.2863556,0,0.4435425,1,16.14707,8.1790422,20
"Hungary",1994,1.6039163,3.278239,0,0.5004815,1,16.14386,8.2112985,20
"Hungary",1995,1.3544683,1.807021,0,-0.5685521,1,16.14074,8.2292076,20
"Hungary",1996,1.4818123,1.677855,0,0.4725627,1,16.13721,8.2458468,20
"Hungary",1997,1.4818123,4.957483,0,0.4177434,1,16.13348,8.2942319,20
"Hungary",1998,1.1041576,5.285014,0,0.5447423,1,16.12943,8.3457328,20
"Hungary",1999,0.98205364,4.62946,0,0.5527054,1,16.12487,8.3909878,20
"Hungary",2000,0.92029058,5.666895,0,0.5756455,1,16.12049,8.4461018,20
"Hungary",2001,0.79818661,2.187025,0,0.8667495,1,16.13662,8.4677439,20
"Hungary",2002,0.79818661,3.783839,0,0.2618716,1,16.13387,8.5048839,20
"Hungary",2003,0.79818661,3.364843,0,0.3163221,1,16.13081,8.5379787,20
"Czechoslovakia",1992,1.3564956,-0.6019591,0,0.4346852,1,16.1494,8.4415764,18
"Slovakia",1993,0.94997092,-4.027354,0,0.3794094,1,15.48785,7.944162,17
"Slovakia",1994,1.3139044,5.754673,0,0.5117974,1,15.4921,8.0000735,17
"Slovakia",1995,0.6989471,5.520263,0,0.5069469,1,15.49516,8.0539351,17
"Slovakia",1996,0.70354425,5.946507,0,0.4717786,1,15.49705,8.1118108,17
"Slovakia",1997,0.82564822,4.427502,0,0.3356884,1,15.49879,8.1551114,17
"Slovakia",1998,1.4818123,4.067246,0,0.7043065,1,15.50019,8.1947286,19
"Slovakia",1999,0.98205364,1.386945,0,1.588696,1,15.501,8.208794,19
"Slovakia",2000,0.9255306,2.113378,0,0.5691963,1,15.50024,8.2295884,19
"Slovakia",2001,1.0476346,4.017276,0,0.7985545,1,15.49801,8.2689082,19
"Slovakia",2002,0.79818661,4.399836,0,0.6464604,1,15.49801,8.314051,19
"Slovakia",2003,1.1758413,3.995059,0,0.4933793,1,15.50006,8.3557118,19
"Albania",1988,-0.38372099,-3.367764,0,0.2633807,0,14.9591,6.9413293,1
"Albania",1989,-0.38372099,6.444438,0,0.4445349,0,14.99047,7.0037825,1
"Albania",1990,-0.73144979,-10.65179,0,0.5286407,0,15.00244,6.8911531,11
"Albania",1992,0.98665079,-7.217813,0,59.27879,0,15.00872,6.4888336,15
"Albania",1993,0.62049857,10.22606,0,24.38919,0,15.00302,6.5861968,15
"Albania",1994,0.49229181,10.67488,0,8.279613,0,14.99144,6.6876234,15
"Albania",1995,0.12597991,10.81952,0,7.334057,0,14.97396,6.7903561,15
"Albania",1996,0.12597991,10.54665,0,7.385695,0,14.96079,6.8906236,10
"Albania",1997,-0.62322673,-9.399581,0,7.492444,0,14.95192,6.7919123,15
"Albania",1998,-0.11806834,13.21675,0,9.539788,0,14.94734,6.9160458,15
"Albania",1999,-0.3675163,10.12983,0,13.85602,0,14.94707,7.0125359,15
"Albania",2000,-0.29971664,6.868793,0,8.399015,0,14.9511,7.0789679,15
"Albania",2001,0.18632081,6.961703,0,6.138775,0,14.95705,7.1462681,15
"Albania",2002,0.0565984,4.078911,0,6.229967,1,14.963,7.1862473,17
"Albania",2003,0.43425312,5.367632,0,5.440512,1,14.96895,7.2385328,17
"Croatia",1992,-0.5332155,-10.92325,0,9.93e-05,0,15.3129,8.1171442,7
"Croatia",1994,-0.86749488,5.642796,0,0.7647471,0,15.35238,8.0510519,7
"Croatia",1995,-1.61362,6.376329,0,0.2879291,0,15.35667,8.1128649,5
"Croatia",1996,0.48927053,10.14543,0,0.6734634,0,15.31736,8.2094961,5
"Croatia",1997,0.36494782,4.930416,0,0.2009322,0,15.33502,8.2576234,5
"Croatia",1998,-0.00136408,4.119049,0,0.1839361,0,15.31959,8.2979881,5
"Croatia",1999,0.24284386,-1.950503,0,0.2479342,0,15.33064,8.2782906,11
"Croatia",2000,1.0561158,6.84889,0,0.3637246,1,15.29256,8.344536,17
"Croatia",2001,0.67608264,3.031661,0,0.5816335,1,15.30616,8.3744021,17
"Croatia",2002,0.79818661,5.213442,0,0.5874653,1,15.30616,8.4252228,17
"Croatia",2003,0.79818661,4.164685,0,0.4371705,1,15.30721,8.466026,17
"Cyprus",1980,0.91083154,5.696128,0,2.429817,1,13.32285,8.6032966,20
"Cyprus",1981,1.2979453,1.355802,0,2.099782,1,13.33424,8.6167634,20
"Cyprus",1982,1.4200493,4.834269,0,1.430817,1,13.34551,8.6639739,20
"Cyprus",1983,1.4200493,4.412758,0,0.8792608,1,13.35664,8.7071556,20
"Cyprus",1984,0.9255306,7.39842,0,0.7627017,1,13.36922,8.7785311,20
"Cyprus",1985,1.850343,3.587694,0,1.537446,1,13.38165,8.8137793,20
"Cyprus",1986,1.850343,2.752539,0,1.139232,1,13.39086,8.8409327,20
"Cyprus",1987,1.728239,6.091928,0,1.104197,1,13.39999,8.9000685,20
"Cyprus",1988,1.850343,7.829885,0,1.023624,1,13.40754,8.9754531,20
"Cyprus",1989,1.9700685,6.982173,0,0.8811329,1,13.41652,9.0429451,20
"Cyprus",1990,1.5976538,5.826849,0,0.6825176,1,13.43132,9.0995792,20
"Cyprus",1991,1.3534459,-1.147551,0,0.6812866,1,13.45023,9.0880375,20
"Cyprus",1992,1.3512271,7.388402,0,0.3775337,1,13.46879,9.1593195,20
"Cyprus",1993,0.98269651,-0.8427576,0,0.5087953,1,13.48423,9.1508561,20
"Cyprus",1994,1.4794339,4.733058,0,0.5876435,1,13.49531,9.1971008,20
"Cyprus",1995,0.85757125,5.230328,0,0.2415923,1,13.50354,9.2480821,20
"Cyprus",1996,1.3512271,1.071545,0,0.2520574,1,13.5117,9.2587409,20
"Cyprus",1997,0.68895024,1.574194,0,0.4919249,1,13.5198,9.2743597,20
"Cyprus",1998,1.3512271,4.299066,0,0.3779459,1,13.52649,9.316452,20
"Cyprus",1999,1.3512271,3.906366,0,0.576668,1,13.53315,9.3547723,20
"Cyprus",2000,1.0009578,4.683487,0,0.618385,1,13.53712,9.3995912,20
"Cyprus",2001,0.75150988,3.500614,0,0.5464244,1,13.54193,9.4349596,20
"Bulgaria",1990,0.50061334,-7.459848,0,0.0805444,1,15.9809,7.4521704,18
"Bulgaria",1991,1.1139948,-7.533203,0,3.215549,1,15.97099,7.37385,18
"Bulgaria",1992,0.74022412,-6.273449,0,1.449116,1,15.96027,7.3090618,18
"Bulgaria",1993,0.49363777,-0.6894516,0,1.080346,1,15.95228,7.3021433,18
"Bulgaria",1994,0.36543101,2.264634,0,1.64999,1,15.9479,7.3245368,18
"Bulgaria",1995,0.48839774,3.288774,0,0.8967308,1,15.94374,7.3568953,18
"Bulgaria",1996,-0.00072121,-8.92293,0,1.912052,1,15.93849,7.2634312,18
"Bulgaria",1997,0.12138276,-5.101088,0,2.19547,1,15.93322,7.2110732,18
"Bulgaria",1998,0.49601618,4.554971,0,1.923553,1,15.92657,7.255616,18
"Bulgaria",1999,-0.1280652,2.910709,0,2.122224,1,15.92062,7.2843077,18
"Bulgaria",2000,0.06183843,7.335385,0,2.532803,1,15.90242,7.3550959,18
"Bulgaria",2001,0.18394239,6.074083,0,2.603465,1,15.88364,7.4140631,19
"Bulgaria",2002,0.67608264,5.446562,0,2.140561,1,15.87844,7.4670973,19
"Bulgaria",2003,0.55397867,4.890434,0,2.140279,1,15.87258,7.5164986,19
"Romania",1990,-0.24017231,-5.823726,0,0.6340859,0,16.95996,7.5620551,15
"Romania",1991,0.13224238,-12.81736,0,1.113655,0,16.95902,7.42489,15
"Romania",1992,0.6196358,-7.256347,0,0.9519125,0,16.94179,7.3495587,15
"Romania",1993,0.2497492,1.663005,0,0.6429594,0,16.9403,7.3660525,15
"Romania",1994,0.4899134,4.080005,0,0.5185587,0,16.93924,7.406042,15
"Romania",1995,0.24737078,7.396137,0,0.8497981,0,16.93704,7.4773961,15
"Romania",1996,0.86232809,4.344741,0,0.6654806,1,16.93382,7.5199261,18
"Romania",1997,0.36321228,-5.877964,0,0.627116,1,16.93142,7.4593481,18
